Airlift - Description of the internal state
PT    HT	    P00	 P01   P02   P03   P04   P05   P06   P07   P08   P09   P10   P11   P12   P13   P14   P15   P16   P17   P18   P19   P20   InQ   InF   PTAL
WTFB  WTPS  INFL  INFL  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  02    02    00
              

WTFB  CKPS  INFL  INFL  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  02    02    00
              

WTFB  CKPS  INFL  INFL  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  01    02    00
              

WTFB  CKPS  INFL  INFL  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  01    02    00
              

WTFB  CKPS  INFL  INFL  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  02    02    00
              

WTFB  WTPS  INFL  INFL  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  02    02    00
              

WTFB  CKPS  INFL  INFL  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  02    02    00
              

WTFB  CKPS  INFL  INFL  INFL  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  02    02    00
              

WTFB  CKPS  INFL  INFL  INFL  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  01    02    00
              

WTFB  CKPS  INFL  INFL  INFL  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  01    03    00
              

WTFB  CKPS  INFL  INFL  INFL  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  01    03    00
              

WTFB  CKPS  INFL  INFL  INFL  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  02    03    00
              

WTFB  WTPS  INFL  INFL  INFL  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  02    03    00
              

WTFB  CKPS  INFL  INFL  INFL  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  02    03    00
              

WTFB  CKPS  INFL  INFL  INFL  INFL  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  02    03    00
              

WTFB  CKPS  INFL  INFL  INFL  INFL  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  01    03    00
              

WTFB  CKPS  INFL  INFL  INFL  INFL  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  01    04    00
              

WTFB  WTPS  INFL  INFL  INFL  INFL  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  01    04    00
              

WTFB  CKPS  INFL  INFL  INFL  INFL  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  01    04    00
              

WTFB  CKPS  INFL  INFL  INFL  INFL  INFL  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  01    04    00
              

WTFB  CKPS  INFL  INFL  INFL  INFL  INFL  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  00    04    00
              

WTFB  CKPS  INFL  INFL  INFL  INFL  INFL  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  00    05    00
              

WTFB  WTPS  INFL  INFL  INFL  INFL  INFL  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  00    05    00
              

WTFB  RDTF  INFL  INFL  INFL  INFL  INFL  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  00    05    00
              

WTFB  RDTF  INFL  INFL  INFL  INFL  INFL  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  00    05    00
              

WTFB  RDTF  INFL  INFL  INFL  INFL  INFL  INFL  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  00    05    00
              

WTFB  RDTF  INFL  INFL  INFL  INFL  INFL  INFL  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  01    05    00
              

WTFB  RDTF  INFL  INFL  INFL  INFL  INFL  INFL  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  01    06    00
              

WTFB  WTFL  INFL  INFL  INFL  INFL  INFL  INFL  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  01    06    00
              

FLFW  WTFL  INFL  INFL  INFL  INFL  INFL  INFL  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  01    06    00
              

DRPP  WTFL  INFL  INFL  INFL  INFL  INFL  INFL  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  01    06    00
              

DRPP  WTFL  INFL  INFL  INFL  INFL  INFL  ATDS  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  01    06    00
              

DRPP  WTFL  INFL  INFL  INFL  INFL  INFL  ATDS  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  01    06    00
              

DRPP  WTFL  INFL  INFL  INFL  INFL  INFL  ATDS  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  01    05    00
              

DRPP  WTFL  INFL  INFL  INFL  INFL  INFL  ATDS  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  02    05    00
              

DRPP  WTFL  INFL  INFL  INFL  INFL  INFL  ATDS  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  02    05    01
              

DRPP  WTFL  INFL  ATDS  INFL  INFL  INFL  ATDS  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  02    05    01
              

DRPP  WTFL  INFL  ATDS  INFL  INFL  INFL  ATDS  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  02    04    01
              

DRPP  WTFL  INFL  ATDS  INFL  INFL  INFL  ATDS  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  02    04    02
              

DRPP  WTFL  INFL  ATDS  ATDS  INFL  INFL  ATDS  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  02    04    02
              

DRPP  WTFL  INFL  ATDS  ATDS  INFL  INFL  ATDS  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  02    03    02
              

DRPP  WTFL  INFL  ATDS  ATDS  INFL  INFL  ATDS  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  02    03    03
              

DRPP  WTFL  INFL  ATDS  ATDS  INFL  ATDS  ATDS  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  02    03    03
              

DRPP  WTFL  INFL  ATDS  ATDS  INFL  ATDS  ATDS  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  02    02    03
              

DRPP  WTFL  INFL  ATDS  ATDS  INFL  ATDS  ATDS  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  02    02    04
              

DRPP  WTFL  INFL  ATDS  ATDS  ATDS  ATDS  ATDS  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  02    02    04
              

DRPP  WTFL  INFL  ATDS  ATDS  ATDS  ATDS  ATDS  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  02    01    04
              

DRPP  WTFL  INFL  ATDS  ATDS  ATDS  ATDS  ATDS  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  02    01    05
              

DRPP  WTFL  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  02    01    05
              

DRPP  WTFL  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  02    00    05
              

DRPP  WTFL  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  02    00    06
              

DRPP  WTFL  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  02    00    06
              

DRPP  WTFL  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  03    00    06
              

DRPP  WTFL  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  03    00    06
              

DRPP  WTFL  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  04    00    06
              

FLBK  WTFL  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  04    00    06
              

ATRG  WTFL  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  04    00    06
              

RDFB  WTFL  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  04    00    06
              

WTFB  WTFL  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  04    00    06
              

WTFB  WTPS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  04    00    06
              

WTFB  CKPS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  04    00    06
              

WTFB  CKPS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  03    00    06
              

WTFB  WTPS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  03    00    06
              

WTFB  CKPS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  03    00    06
              

WTFB  CKPS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INFL  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  03    00    06
              

WTFB  CKPS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INFL  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  02    00    06
              

WTFB  CKPS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INFL  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  02    01    06
              

WTFB  WTPS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INFL  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  02    01    06
              

WTFB  CKPS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INFL  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  02    01    06
              

WTFB  CKPS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INFL  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  01    01    06
              

WTFB  CKPS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INFL  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  01    01    06
              

WTFB  CKPS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INFL  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  02    01    06
              

WTFB  WTPS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INFL  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  02    01    06
              

WTFB  CKPS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INFL  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  02    01    06
              

WTFB  CKPS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INFL  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  01    01    06
              

WTFB  WTPS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INFL  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  01    01    06
              

WTFB  CKPS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INFL  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  01    01    06
              

WTFB  CKPS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INFL  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  00    01    06
              

WTFB  CKPS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INFL  INFL  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  00    01    06
              

WTFB  WTPS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INFL  INFL  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  00    01    06
              

WTFB  WTPS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INFL  INFL  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  00    02    06
              

WTFB  WTPS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INFL  INFL  INQE  INFL  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  00    02    06
              

WTFB  WTPS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INFL  INFL  INQE  INFL  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  00    03    06
              

WTFB  WTPS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INFL  INFL  INFL  INFL  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  00    03    06
              

WTFB  WTPS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INFL  INFL  INFL  INFL  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  00    04    06
              

WTFB  RDTF  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INFL  INFL  INFL  INFL  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  00    04    06
              

WTFB  RDTF  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INFL  INFL  INFL  INFL  INFL  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  00    04    06
              

WTFB  RDTF  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INFL  INFL  INFL  INFL  INFL  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  00    05    06
              

WTFB  WTFL  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INFL  INFL  INFL  INFL  INFL  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  00    05    06
              

FLFW  WTFL  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INFL  INFL  INFL  INFL  INFL  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  00    05    06
              

DRPP  WTFL  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INFL  INFL  INFL  INFL  INFL  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  00    05    06
              

DRPP  WTFL  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INFL  INFL  ATDS  INFL  INFL  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  00    05    06
              

DRPP  WTFL  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INFL  INFL  ATDS  INFL  INFL  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  00    04    06
              

DRPP  WTFL  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INFL  INFL  ATDS  INFL  INFL  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  00    04    07
              

DRPP  WTFL  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INFL  ATDS  ATDS  INFL  INFL  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  00    04    07
              

